 , ,,,
1,0.42019999,1.58041513,0.476000011,1.417303562
2,0.469700009,1.461684108,0.521399975,1.33896637
3,0.50594002,1.378310323,0.519999981,1.367740393
4,0.528419971,1.325899959,0.504700005,1.470679641
5,0.545979977,1.272034645,0.574299991,1.259749055
6,0.56536001,1.22868979,0.59009999,1.21193862
7,0.57634002,1.204880357,0.639900029,1.04148984
8,0.592320025,1.159716845,0.654799998,0.997980773
9,0.599659979,1.136863947,0.636099994,1.057273626
10,0.617039979,1.102651954,0.631500006,1.058436632
11,0.618179977,1.087233424,0.643100023,1.036087871
12,0.630559981,1.065477252,0.684099972,0.915784955
13,0.635240018,1.04701376,0.654100001,1.021680951
14,0.639919996,1.030522227,0.67110002,0.949264765
15,0.64598,1.020238042,0.680599988,0.974448323
16,0.650439978,1.004501224,0.678900003,0.956421077
17,0.65763998,0.987778068,0.675100029,0.973792851
18,0.661260009,0.981922984,0.694299996,0.92033428
19,0.667240024,0.965157092,0.69660002,0.902756631
20,0.669080019,0.962332606,0.69569999,0.929746389
21,0.671320021,0.953326881,0.716700017,0.846096575
22,0.677659988,0.937791824,0.701399982,0.895487309
23,0.673759997,0.935870647,0.668299973,0.993158519
24,0.679480016,0.927807093,0.685800016,0.955068767
25,0.679319978,0.925108254,0.712000012,0.880184948
26,0.687259972,0.912235796,0.682500005,0.959819019
27,0.684859991,0.921287239,0.706399977,0.880989254
28,0.688340008,0.907475412,0.707700014,0.893344939
29,0.692860007,0.898123205,0.709599972,0.904415905
30,0.692040026,0.899539113,0.716600001,0.84192872
31,0.692740023,0.899462581,0.726599991,0.823524594
32,0.699400008,0.882993877,0.712800026,0.865397155
33,0.698199987,0.884254992,0.710900009,0.888963163
34,0.698099971,0.888003886,0.721599996,0.838489056
35,0.699660003,0.880085707,0.69690001,0.937254369
36,0.699660003,0.87735194,0.716799974,0.852583885
37,0.701799989,0.872725129,0.721899986,0.867288172
38,0.706099987,0.85880065,0.708700001,0.88732022
39,0.703000009,0.873351395,0.726400018,0.850785255
40,0.706219971,0.86328274,0.735000014,0.804089606
41,0.708779991,0.85804224,0.724799991,0.83921963
42,0.708320022,0.860271394,0.708800018,0.916902423
43,0.70915997,0.856610298,0.737200022,0.78620553
44,0.707220018,0.859082162,0.722800016,0.84429425
45,0.712819993,0.845960915,0.742699981,0.793927789
46,0.713,0.846462905,0.737900019,0.791227281
47,0.710959971,0.851608038,0.728100002,0.830215216
48,0.71164,0.846884906,0.704999983,0.941644907
49,0.718620002,0.835050166,0.7148,0.889519334
50,0.712580025,0.845078886,0.730599999,0.835449696
51,0.714160025,0.839628696,0.719799995,0.899195433
52,0.714760005,0.840122342,0.73089999,0.830578148
53,0.71991998,0.83287096,0.725199997,0.860724211
54,0.717980027,0.834641576,0.734099984,0.821624994
55,0.719780028,0.830491722,0.710300028,0.933360755
56,0.720799983,0.824951708,0.736299992,0.82444483
57,0.721920013,0.822053969,0.720799983,0.888691723
58,0.720300019,0.823334455,0.732800007,0.829110086
59,0.720879972,0.823003054,0.735800028,0.810618162
60,0.719420016,0.827622294,0.742699981,0.786296606
61,0.723399997,0.818466067,0.733200014,0.830800891
best test accuracy,0.733200014,,,
elapsed time,1899.494744,,,
activation_functions,"['relu', 'relu', 'relu', 'relu', 'softmax']",,,
batch_size,64,,,
epochs,200,,,
data_augmentation/rotation_range,20,,,
data_augmentation/width_shift_range,0.2,,,
data_augmentation/horizontal_flip,TRUE,,,
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 18}",,,
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_accuracy', 'verbose': 1}",,,
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}",,,
Layer Type, Conv2D,,,
Output Shape," (None, 30, 30, 32)",,,
Number of Parameters,896,,,
Layer Type, MaxPooling2D,,,
Output Shape," (None, 15, 15, 32)",,,
Number of Parameters,0,,,
Layer Type, Conv2D,,,
Output Shape," (None, 13, 13, 64)",,,
Number of Parameters,18496,,,
Layer Type, MaxPooling2D,,,
Output Shape," (None, 6, 6, 64)",,,
Number of Parameters,0,,,
Layer Type, Conv2D,,,
Output Shape," (None, 4, 4, 64)",,,
Number of Parameters,36928,,,
Layer Type, Flatten,,,
Output Shape," (None, 1024)",,,
Number of Parameters,0,,,
Layer Type, Dense,,,
Output Shape," (None, 64)",,,
Number of Parameters,65600,,,
Layer Type, Dense,,,
Output Shape," (None, 10)",,,
Number of Parameters,650,,,
,,,,
model number,5,,,
0,0.34483999,2.075053692,0.442499995,1.516304255
1,0.489520013,1.410064816,0.493800014,1.380309343
2,0.5449,1.268793821,0.559499979,1.245338082
3,0.593140006,1.154032826,0.533200026,1.272954941
4,0.621860027,1.065458059,0.613499999,1.149379969
5,0.646019995,1.005382299,0.62349999,1.085555315
6,0.674199998,0.928908587,0.635200024,1.065697908
7,0.692019999,0.876699388,0.6171,1.151747227
8,0.707599998,0.836056232,0.654100001,1.031987786
9,0.725319982,0.786215723,0.66049999,1.027906418
10,0.745060027,0.732514918,0.654200017,1.062639475
11,0.754079998,0.700006962,0.662599981,1.050809622
12,0.770099998,0.655517519,0.655900002,1.105142832
13,0.783379972,0.617705643,0.662400007,1.088156939
14,0.794380009,0.585331798,0.661599994,1.120845675
15,0.805899978,0.556984782,0.659200013,1.169888377
16,0.813960016,0.528714776,0.652100027,1.179784298
17,0.825399995,0.497342318,0.653800011,1.248305082
18,0.832319975,0.476162732,0.661899984,1.204746723
19,0.841059983,0.451136053,0.664799988,1.294938207
20,0.847920001,0.430621743,0.6505,1.401791096
21,0.85145998,0.419583082,0.668799996,1.320863128
best test accuracy,0.668799996,,,
elapsed time,94.94324946,,,
activation_functions,"['relu', 'relu', 'relu', 'relu', 'softmax']",,,
batch_size,64,,,
epochs,200,,,
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 12}",,,
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_accuracy', 'verbose': 1}",,,
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}",,,
Layer Type, Conv2D,,,
Output Shape," (None, 30, 30, 32)",,,
Number of Parameters,896,,,
Layer Type, MaxPooling2D,,,
Output Shape," (None, 15, 15, 32)",,,
Number of Parameters,0,,,
Layer Type, Conv2D,,,
Output Shape," (None, 13, 13, 64)",,,
Number of Parameters,18496,,,
Layer Type, MaxPooling2D,,,
Output Shape," (None, 6, 6, 64)",,,
Number of Parameters,0,,,
Layer Type, Conv2D,,,
Output Shape," (None, 4, 4, 64)",,,
Number of Parameters,36928,,,
Layer Type, Flatten,,,
Output Shape," (None, 1024)",,,
Number of Parameters,0,,,
Layer Type, Dense,,,
Output Shape," (None, 64)",,,
Number of Parameters,65600,,,
Layer Type, Dense,,,
Output Shape," (None, 10)",,,
Number of Parameters,650,,,
,,,,
model number,9,,,
0,0.290280014,1.932239532,0.453799993,1.489921689
1,0.451079994,1.507318139,0.540799975,1.290706992
2,0.523060024,1.332381368,0.606899977,1.101852179
3,0.564480007,1.236897469,0.626800001,1.076236725
4,0.590820014,1.157160759,0.605499983,1.108690381
5,0.609499991,1.116647482,0.640399992,1.030925632
6,0.623300016,1.078593731,0.664900005,0.959104002
7,0.633960009,1.04490149,0.679899991,0.915903389
8,0.643440008,1.015805364,0.685599983,0.912459254
9,0.651419997,0.985905945,0.68870002,0.891824245
10,0.658200026,0.967570543,0.693899989,0.873796761
11,0.665520012,0.954038382,0.701799989,0.875237405
12,0.669659972,0.938293993,0.695100009,0.869523466
13,0.677919984,0.915129125,0.713100016,0.851866126
14,0.681640029,0.900829792,0.700200021,0.850795925
15,0.685639977,0.893133044,0.710500002,0.836305201
16,0.691799998,0.879725873,0.70480001,0.85869348
17,0.69502002,0.863437355,0.706099987,0.843492091
18,0.699479997,0.853527427,0.715300024,0.8452788
19,0.702440023,0.84790802,0.715399981,0.8412202
20,0.702499986,0.838614166,0.723500013,0.806058764
21,0.708980024,0.828063905,0.70660001,0.841420531
22,0.707419991,0.823928177,0.724900007,0.813543797
23,0.713639975,0.81406498,0.714299977,0.841535926
24,0.716440022,0.807506323,0.715499997,0.819567263
25,0.717840016,0.797515213,0.714699984,0.831359863
26,0.721140027,0.789376616,0.714399993,0.839703798
27,0.721400023,0.786036253,0.720499992,0.81682688
28,0.724979997,0.780344307,0.723500013,0.835197449
29,0.726320028,0.774077594,0.709699988,0.848822773
30,0.726440012,0.768085778,0.712100029,0.852843761
31,0.732980013,0.756900966,0.712899983,0.845927417
32,0.731899977,0.754624128,0.715499997,0.860527456
best test accuracy,0.724900007,,,
best test loss,0.806058764,,,
elapsed time,299.8242304,,,
activation_functions,"['relu', 'relu', 'relu', 'relu', 'softmax']",,,
batch_size,32,,,
epochs,200,,,
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 12}",,,
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_loss', 'verbose': 1}",,,
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}",,,
Layer Type, Conv2D,,,
Output Shape," (None, 30, 30, 32)",,,
Number of Parameters,896,,,
Layer Type, Conv2D,,,
Output Shape," (None, 28, 28, 32)",,,
Number of Parameters,9248,,,
Layer Type, MaxPooling2D,,,
Output Shape," (None, 14, 14, 32)",,,
Number of Parameters,0,,,
Layer Type, Conv2D,,,
Output Shape," (None, 12, 12, 64)",,,
Number of Parameters,18496,,,
Layer Type, Conv2D,,,
Output Shape," (None, 10, 10, 64)",,,
Number of Parameters,36928,,,
Layer Type, GlobalAveragePooling2D,,,
Output Shape," (None, 64)",,,
Number of Parameters,0,,,
Layer Type, Dropout,,,
Output Shape," (None, 64)",,,
Number of Parameters,0,,,
Layer Type, Dense,,,
Output Shape," (None, 10)",,,
Number of Parameters,650,,,
 , 
model number,10
0,0.23382000625133514,2.0414795875549316,0.3767000138759613,1.7090110778808594
1,0.33414000272750854,1.795154333114624,0.4361000061035156,1.5504677295684814
2,0.3910199999809265,1.6757667064666748,0.4560000002384186,1.489834189414978
3,0.42989999055862427,1.5919305086135864,0.4936000108718872,1.447290301322937
4,0.4514999985694885,1.5285329818725586,0.5508000254631042,1.2636934518814087
5,0.47468000650405884,1.474934697151184,0.5807999968528748,1.1564866304397583
6,0.48923999071121216,1.4408928155899048,0.5763999819755554,1.2068543434143066
7,0.4971599876880646,1.4184324741363525,0.6026999950408936,1.1346721649169922
8,0.5103200078010559,1.3895236253738403,0.5950000286102295,1.1594585180282593
9,0.5135999917984009,1.3757613897323608,0.5685999989509583,1.2314026355743408
10,0.5228999853134155,1.3559558391571045,0.582099974155426,1.226131558418274
11,0.5245199799537659,1.3460872173309326,0.593999981880188,1.1756516695022583
12,0.5343800187110901,1.3239964246749878,0.6276000142097473,1.0803667306900024
13,0.536899983882904,1.3195470571517944,0.618399977684021,1.1108349561691284
14,0.5413200259208679,1.3147305250167847,0.6305999755859375,1.0937525033950806
15,0.5400999784469604,1.3113055229187012,0.6335999965667725,1.0633882284164429
16,0.5440400242805481,1.2928667068481445,0.6377999782562256,1.0753592252731323
17,0.5501599907875061,1.288175106048584,0.6571999788284302,1.0151869058609009
18,0.5523999929428101,1.279079794883728,0.6657000184059143,0.9671421647071838
19,0.5579400062561035,1.266232967376709,0.6481000185012817,1.031373143196106
20,0.5596799850463867,1.2593013048171997,0.6610000133514404,1.0105834007263184
21,0.5605400204658508,1.2614411115646362,0.6460000276565552,1.0568193197250366
22,0.5605199933052063,1.2568968534469604,0.6660000085830688,0.9963074326515198
23,0.5644199848175049,1.2471901178359985,0.6420000195503235,1.04115629196167
24,0.5620800256729126,1.251137137413025,0.6758000254631042,0.9461146593093872
25,0.5661799907684326,1.2361571788787842,0.6758999824523926,0.9501574039459229
26,0.5715199708938599,1.2390505075454712,0.6614999771118164,0.9903643727302551
27,0.5678799748420715,1.2349419593811035,0.6554999947547913,1.0176907777786255
28,0.572380006313324,1.227813959121704,0.6628999710083008,0.9944331049919128
29,0.575439989566803,1.224843144416809,0.631600022315979,1.130308747291565
30,0.5758600234985352,1.219465970993042,0.6571000218391418,1.0281380414962769
31,0.5793600082397461,1.2156016826629639,0.6647999882698059,0.9834903478622437
32,0.577180027961731,1.2193108797073364,0.6820999979972839,0.9273176789283752
33,0.5774199962615967,1.2156623601913452,0.659500002861023,1.003501057624817
34,0.5799599885940552,1.210868239402771,0.6869999766349792,0.9357607364654541
35,0.5836399793624878,1.203212857246399,0.6754999756813049,0.976405680179596
36,0.5810999870300293,1.205854058265686,0.6578999757766724,1.0207186937332153
37,0.580299973487854,1.2088676691055298,0.6797999739646912,0.9281147718429565
38,0.5822399854660034,1.1985070705413818,0.684499979019165,0.9200206995010376
39,0.584659993648529,1.1920474767684937,0.6880000233650208,0.9057016372680664
40,0.5834400057792664,1.1954063177108765,0.6769999861717224,0.9745447039604187
41,0.5878199934959412,1.1859287023544312,0.6807000041007996,0.9183990955352783
42,0.5926200151443481,1.1815464496612549,0.6972000002861023,0.8964259028434753
43,0.5883200168609619,1.1832289695739746,0.6816999912261963,0.9490658044815063
44,0.5905200242996216,1.1842868328094482,0.6747999787330627,0.9496031999588013
45,0.5839400291442871,1.1853934526443481,0.6644999980926514,0.9838050007820129
46,0.5895599722862244,1.17879056930542,0.6930999755859375,0.9005448222160339
47,0.5898799896240234,1.1808233261108398,0.6873000264167786,0.9251071214675903
48,0.5906599760055542,1.1788578033447266,0.7128000259399414,0.8473784923553467
49,0.5918400287628174,1.176663875579834,0.6972000002861023,0.8905571103096008
50,0.6011999845504761,1.1616631746292114,0.6877999901771545,0.9382675886154175
51,0.5919399857521057,1.174600601196289,0.6868000030517578,0.9155598878860474
52,0.5960599780082703,1.1675506830215454,0.7139999866485596,0.8554741144180298
53,0.596560001373291,1.1623241901397705,0.692799985408783,0.9102346897125244
54,0.594760000705719,1.170420527458191,0.692300021648407,0.942459762096405
55,0.5999799966812134,1.1618512868881226,0.7002999782562256,0.8756308555603027
56,0.5973399877548218,1.1670762300491333,0.6807000041007996,0.948536217212677
57,0.5973600149154663,1.1597864627838135,0.6812999844551086,0.9373521208763123
58,0.5985599756240845,1.15885329246521,0.6825000047683716,0.962378203868866
59,0.5999000072479248,1.1572442054748535,0.696399986743927,0.8843382596969604
60,0.6017000079154968,1.1558051109313965,0.6944000124931335,0.908896803855896
61,0.5998799800872803,1.155238389968872,0.7032999992370605,0.8745110630989075
62,0.5985400080680847,1.1553270816802979,0.707099974155426,0.8625594973564148
63,0.6017400026321411,1.148160457611084,0.6825000047683716,0.9439860582351685
best test accuracy,0.7139999866485596
best test loss,0.8473784923553467
elapsed time,2478.1920325756073
activation_functions,"['relu', 'relu', 'relu', 'relu', 'softmax']"
batch_size,32
epochs,200
data_augmentation/rotation_range,20
data_augmentation/width_shift_range,0.2
data_augmentation/height_shift_range,0.2
data_augmentation/zoom_range,0.2
data_augmentation/horizontal_flip,True
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 15}"
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_loss', 'verbose': 1}"
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}"
Layer Type, Conv2D
Output Shape," (None, 30, 30, 32)"
Number of Parameters,896
Layer Type, Conv2D
Output Shape," (None, 28, 28, 32)"
Number of Parameters,9248
Layer Type, MaxPooling2D
Output Shape," (None, 14, 14, 32)"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 12, 12, 64)"
Number of Parameters,18496
Layer Type, Conv2D
Output Shape," (None, 10, 10, 64)"
Number of Parameters,36928
Layer Type, GlobalAveragePooling2D
Output Shape," (None, 64)"
Number of Parameters,0
Layer Type, Dropout
Output Shape," (None, 64)"
Number of Parameters,0
Layer Type, Dense
Output Shape," (None, 10)"
Number of Parameters,650
 , 
model number,11
0,0.50338214635849,1.4212157726287842,0.6047999858856201,1.1741571426391602
1,0.6590417623519897,0.982113242149353,0.6452000141143799,1.061106562614441
2,0.7102545499801636,0.8416662216186523,0.738099992275238,0.7877540588378906
3,0.7414745688438416,0.756330132484436,0.7638000249862671,0.7136296033859253
4,0.7692723274230957,0.6815405488014221,0.7386999726295471,0.7815455794334412
5,0.7863032221794128,0.6312732100486755,0.7903000116348267,0.6364762187004089
6,0.8007925152778625,0.5881111025810242,0.8119000196456909,0.5554069876670837
7,0.8110790848731995,0.5551029443740845,0.7835999727249146,0.6491929888725281
8,0.8227465748786926,0.5185898542404175,0.8307999968528748,0.5135570764541626
9,0.8328530192375183,0.49117544293403625,0.8082000017166138,0.5914337635040283
10,0.8418588042259216,0.4664309620857239,0.8292999863624573,0.5156407952308655
11,0.846381664276123,0.4485122561454773,0.8277000188827515,0.5454815626144409
12,0.854486882686615,0.4251351058483124,0.8324000239372253,0.49816083908081055
13,0.8605507612228394,0.4036785364151001,0.8440999984741211,0.46873196959495544
14,0.867235004901886,0.3888789117336273,0.8521999716758728,0.43473687767982483
15,0.8720781207084656,0.3753633201122284,0.8547000288963318,0.44081801176071167
16,0.8735190629959106,0.3652361333370209,0.8482000231742859,0.4625489115715027
17,0.8812239766120911,0.3480386734008789,0.8561000227928162,0.4449777901172638
18,0.8825247883796692,0.3396962285041809,0.8399999737739563,0.509694516658783
19,0.8860871195793152,0.3301606774330139,0.8644000291824341,0.4116509258747101
20,0.8883285522460938,0.31961461901664734,0.8697999715805054,0.39327841997146606
21,0.8925111889839172,0.3134574592113495,0.8689000010490417,0.3866470158100128
22,0.8979547023773193,0.29600679874420166,0.864300012588501,0.4176309108734131
23,0.8995757102966309,0.29265493154525757,0.8776000142097473,0.3736947178840637
24,0.9029778838157654,0.28221774101257324,0.8539000153541565,0.45079663395881653
25,0.9057996869087219,0.2743448317050934,0.8723999857902527,0.4076392352581024
26,0.9065201878547668,0.2715247571468353,0.8626000285148621,0.4250892102718353
27,0.9094020128250122,0.26288947463035583,0.8697999715805054,0.4169144928455353
28,0.9101625084877014,0.25972428917884827,0.8661999702453613,0.4294244050979614
29,0.9131844639778137,0.2557249069213867,0.8708000183105469,0.4028194546699524
30,0.9159862399101257,0.24661511182785034,0.8815000057220459,0.38746365904808044
31,0.9153858423233032,0.24610723555088043,0.8773999810218811,0.38690415024757385
32,0.9181876182556152,0.23582395911216736,0.8762999773025513,0.3865487277507782
33,0.9214697480201721,0.23006996512413025,0.8840000033378601,0.40098807215690613
34,0.9199687838554382,0.2331308275461197,0.8712999820709229,0.407976895570755
35,0.9224503636360168,0.223329097032547,0.871999979019165,0.4180609881877899
36,0.9254122376441956,0.21621976792812347,0.8867999911308289,0.3539367914199829
37,0.9265729784965515,0.21136651933193207,0.8812999725341797,0.3927665650844574
38,0.9267731308937073,0.21258875727653503,0.8730999827384949,0.45796844363212585
39,0.9262928366661072,0.21286803483963013,0.8804000020027161,0.3896735608577728
40,0.9294348359107971,0.20404642820358276,0.8744000196456909,0.4342430531978607
41,0.9319364428520203,0.19964325428009033,0.8773000240325928,0.40446439385414124
42,0.9318963885307312,0.1991887241601944,0.883400022983551,0.37872523069381714
43,0.933737576007843,0.19403015077114105,0.8611000180244446,0.4704524874687195
44,0.9330171346664429,0.19659870862960815,0.8877999782562256,0.3737736940383911
45,0.9356788396835327,0.18739011883735657,0.8853999972343445,0.3864981234073639
46,0.9370797276496887,0.18476782739162445,0.8799999952316284,0.4278104901313782
47,0.935718834400177,0.18707580864429474,0.879800021648407,0.3922225534915924
48,0.9369396567344666,0.1848708987236023,0.8806999921798706,0.4123699367046356
49,0.9390810132026672,0.17675243318080902,0.8744999766349792,0.4277037978172302
50,0.936879575252533,0.1826915740966797,0.880299985408783,0.39264315366744995
51,0.939721405506134,0.17941464483737946,0.8913000226020813,0.36756348609924316
best test accuracy,0.8913000226020813
best test loss,0.3539367914199829
elapsed time,2038.0560314655304
activation_functions,"['relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'softmax']"
batch_size,32
epochs,200
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 15}"
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_loss', 'verbose': 1}"
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}"
data_augmentation/width_shift_range,0.1
data_augmentation/height_shift_range,0.1
data_augmentation/horizontal_flip,True
Layer Type, InputLayer
Output Shape," [(None, 32, 32, 3)]"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 32, 32, 32)"
Number of Parameters,896
Layer Type, BatchNormalization
Output Shape," (None, 32, 32, 32)"
Number of Parameters,128
Layer Type, Conv2D
Output Shape," (None, 32, 32, 32)"
Number of Parameters,9248
Layer Type, BatchNormalization
Output Shape," (None, 32, 32, 32)"
Number of Parameters,128
Layer Type, MaxPooling2D
Output Shape," (None, 16, 16, 32)"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 16, 16, 64)"
Number of Parameters,18496
Layer Type, BatchNormalization
Output Shape," (None, 16, 16, 64)"
Number of Parameters,256
Layer Type, Conv2D
Output Shape," (None, 16, 16, 64)"
Number of Parameters,36928
Layer Type, BatchNormalization
Output Shape," (None, 16, 16, 64)"
Number of Parameters,256
Layer Type, MaxPooling2D
Output Shape," (None, 8, 8, 64)"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 8, 8, 128)"
Number of Parameters,73856
Layer Type, BatchNormalization
Output Shape," (None, 8, 8, 128)"
Number of Parameters,512
Layer Type, Conv2D
Output Shape," (None, 8, 8, 128)"
Number of Parameters,147584
Layer Type, BatchNormalization
Output Shape," (None, 8, 8, 128)"
Number of Parameters,512
Layer Type, MaxPooling2D
Output Shape," (None, 4, 4, 128)"
Number of Parameters,0
Layer Type, Flatten
Output Shape," (None, 2048)"
Number of Parameters,0
Layer Type, Dropout
Output Shape," (None, 2048)"
Number of Parameters,0
Layer Type, Dense
Output Shape," (None, 1024)"
Number of Parameters,2098176
Layer Type, Dropout
Output Shape," (None, 1024)"
Number of Parameters,0
Layer Type, Dense
Output Shape," (None, 10)"
Number of Parameters,10250
 , 
model number,12
 , 
model number,12
0,0.5492799878120422,1.310522437095642,0.640500009059906,1.02146315574646
1,0.7067999839782715,0.84926438331604,0.7049000263214111,0.8795812726020813
2,0.762499988079071,0.690697193145752,0.7354000210762024,0.7861971259117126
3,0.8019599914550781,0.5811280012130737,0.7469000220298767,0.7700279355049133
4,0.8282399773597717,0.4987591803073883,0.7760999798774719,0.7045343518257141
5,0.8557199835777283,0.41597893834114075,0.7890999913215637,0.6621374487876892
6,0.8778200149536133,0.35507234930992126,0.8019000291824341,0.6184774041175842
7,0.8989999890327454,0.2921602129936218,0.7990999817848206,0.6986704468727112
8,0.9124199748039246,0.25351348519325256,0.8169000148773193,0.6538838148117065
9,0.9258400201797485,0.21795886754989624,0.8197000026702881,0.6412625908851624
10,0.9320799708366394,0.2008923590183258,0.8112999796867371,0.7362265586853027
11,0.9404799938201904,0.1725720465183258,0.8123999834060669,0.7356836795806885
12,0.9471399784088135,0.1539103388786316,0.8246999979019165,0.7032825350761414
13,0.9532399773597717,0.14146077632904053,0.828499972820282,0.7021117210388184
14,0.954800009727478,0.13417595624923706,0.8299999833106995,0.7272642254829407
15,0.9589800238609314,0.12420307844877243,0.8263000249862671,0.7580059766769409
16,0.9619399905204773,0.1144644245505333,0.8202999830245972,0.7982600331306458
17,0.9632599949836731,0.1108626201748848,0.8179000020027161,0.8175033926963806
18,0.9664000272750854,0.1005992740392685,0.8240000009536743,0.786167562007904
19,0.9684399962425232,0.09938447922468185,0.8062999844551086,0.8551045656204224
20,0.9694399833679199,0.09256226569414139,0.8345999717712402,0.7661612033843994
21,0.9696000218391418,0.0923040434718132,0.8292999863624573,0.8342010974884033
best test accuracy,0.8345999717712402
best test loss,0.6184774041175842
elapsed time,317.1368155479431
activation_functions,"['relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'relu', 'softmax']"
batch_size,32
epochs,200
callbacks/EarlyStopping,"{'monitor': 'val_loss', 'patience': 15}"
callbacks/ModelCheckpoint,"{'filepath': 'model_checkpoint.keras', 'save_best_only': True, 'monitor': 'val_loss', 'verbose': 1}"
callbacks/CSVLogger,"{'filename': 'model_feature_info.csv', 'separator': ',', 'append': 'True'}"
Layer Type, InputLayer
Output Shape," [(None, 32, 32, 3)]"
Number of Parameters,0
Layer Type, Conv2D
